Link,Route,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seats Availability
https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,,,,,,,,
https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,04:00,07h 58m,"2.8
20",INR 948,41 Seats available
https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,22:00,01h 58m,"2.9
5",INR 215,41 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,UPSRTC - CBG0092,Pink Express AC Seater 2+2,21:01,08:00,10h 59m,"3.1
24",INR 1170,35 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:30,06:30,13h 00m,"4.7
139",INR 1399,5 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,PTC-SKYBUS,A/C Seater/Sleeper (2+1),18:15,05:50,11h 35m,"4.8
64",INR 1399,17 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10,08:10,11h 00m,"3.0
86",878,14 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),,21:35,08:00,10h 25m,3.5,INR 1599,12 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),UPSRTC - HMR0018,Ordinary Non AC Seater 2+3,14:30,17:00,02h 30m,3.3,INR 146,52 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BRH0027,Ordinary Non AC Seater 2+3,14:45,16:40,01h 55m,3.3,INR 146,52 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BLP0040,Ordinary Non AC Seater 2+3,15:01,18:00,02h 59m,3.3,INR 142,52 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BRH0041,Ordinary Non AC Seater 2+3,15:25,17:10,01h 45m,3.3,INR 142,52 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,14:20,19:51,05h 31m,3.3,INR 354,51 Seats available
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,15:40,19:55,04h 15m,3.3,INR 371,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,16:00,20:35,04h 35m,3.3,INR 371,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),UPSRTC - HDD0023,,16:35,23:37,07h 02m,3.3,INR 356,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),UPSRTC - HPR0043,Ordinary Non AC Seater 2+3,14:30,20:30,06h 00m,3.3,INR 341,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),UPSRTC - NJB0115,Ordinary Non AC Seater 2+3,16:05,22:35,06h 30m,3.3,INR 379,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),UPSRTC - HPR0042,Ordinary Non AC Seater 2+3,17:00,23:00,06h 00m,3.3,INR 379,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),UPSRTC - NJB0111,Ordinary Non AC Seater 2+3,18:01,00:50,06h 49m,3.3,INR 379,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand),,,,,,,,
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,UPSRTC - CNT0069,Janrath AC Seater 2+2,16:59,20:00,03h 01m,3.3,INR 296,36 Seats available
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,UPSRTC - CNT0017,Janrath AC Seater 2+2,17:00,20:10,03h 10m,"3.9
5",INR 296,36 Seats available
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,UPSRTC - KDN0027,Janrath AC Seater 2+2,17:30,20:30,03h 00m,"4.7
4",INR 296,36 Seats available
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,Vidhan Tour Travels,Non AC Seater (2+2),13:30,16:30,03h 00m,"1.1
7",INR 4000,20 Seats available
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,,,,,,,,
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,,,,,,,,
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,,,,,,,,
https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC - MDD0067,Janrath AC Seater 2+2,14:14,18:15,04h 01m,"2.3
4",INR 382,36 Seats available
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,19:15,04h 00m,3.3,INR 382,36 Seats available
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,22:00,05h 54m,3.3,INR 294,52 Seats available
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,20:15,04h 00m,"2.7
7",INR 382,36 Seats available
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,,,,,,,,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,UPSRTC - ALM0185,Volvo AC Seater 2+2,18:30,20:30,02h 00m,3.3,INR 415,36 Seats available
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,22:30,02h 40m,"2.4
4",INR 296,35 Seats available
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,UPSRTC - VKS0004,Janrath AC Seater 2+3,21:50,00:25,02h 35m,3.3,INR 258,48 Seats available
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,UPSRTC - KDN0004,Janrath AC Seater 2+3,22:00,00:45,02h 45m,3.3,INR 258,48 Seats available
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,UPSRTC - KDN0028,,23:01,02:00,02h 59m,,INR 296,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,,,,,,,,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,,,,,,,,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,,,,,,,,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,,,,,,,,
https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,UPSRTC - CNT0059,Rajdhani Non AC Seater 2+3,14:29,19:25,04h 56m,3.3,INR 379,51 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07,20:50,05h 43m,3.3,INR 800,39 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,00:00,05h 30m,3.3,INR 379,51 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur,,,,,,,,
https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,21:55,04:14,06h 19m,"3.3
13",INR 739,3 Seats available
https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,23:00,05:30,06h 30m,"2.4
12",INR 606,39 Seats available
https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),23:59,04:30,04h 31m,"2.7
16",INR 899,10 Seats available
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0263,Ordinary Non AC Seater 2+3,15:00,22:20,07h 20m,3.3,INR 584,52 Seats available
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,3.3,INR 584,52 Seats available
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0032,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,3.3,INR 584,52 Seats available
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,UPSRTC - AWD0264,Janrath AC Seater 2+3,14:40,19:00,04h 20m,3.3,INR 531,48 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,UPSRTC - AZS0029,Janrath AC Seater 2+2,15:00,20:20,05h 20m,3.3,INR 666,36 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,UPSRTC - CBG0156,Janrath AC Seater 2+2,15:00,20:00,05h 00m,3.3,INR 614,36 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,UPSRTC - AZS0011,Rajdhani Non AC Seater 2+3,15:00,19:00,04h 00m,3.3,INR 457,51 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,UPSRTC - GLA0138,Janrath AC Seater 2+2,17:01,23:30,06h 29m,3.3,INR 562,36 Seats available
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,17:45,23:00,05h 15m,3.3,INR 379,52 Seats available
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,UPSRTC - VND0057,Ordinary Non AC Seater 2+3,19:15,01:00,05h 45m,3.3,INR 379,52 Seats available
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,UPSRTC - KSH0001,Janrath AC Seater 2+2,19:55,02:15,06h 20m,3.3,INR 554,36 Seats available
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - MHB0047,Ordinary Non AC Seater 2+3,14:15,16:15,02h 00m,3.3,INR 146,52 Seats available
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - GND0045,Ordinary Non AC Seater 2+3,14:30,17:00,02h 30m,3.3,INR 180,52 Seats available
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BTR0029,Ordinary Non AC Seater 2+3,14:30,16:02,01h 32m,3.3,INR 146,52 Seats available
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,15:00,18:00,03h 00m,3.3,INR 181,52 Seats available
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow,,,,,,,,
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,19:01,04:14,09h 13m,"4.8
8",INR 927,3 Seats available
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,20:31,05:30,08h 59m,"2.4
17",INR 766,38 Seats available
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,Baba Travels Mathura,VE A/C Sleeper (2+1),20:00,06:00,10h 00m,"4.5
72",INR 1100,3 Seats available
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),20:00,04:30,08h 30m,"3.6
114",INR 899,10 Seats available
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,,,,,,,,
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,,,,,,,,
https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar,,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - AWD0013,Janrath AC Seater 2+2,14:14,19:30,05h 16m,"1.9
4",INR 618,36 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0002,Pink Express AC Seater 2+2,14:30,20:30,06h 00m,"1.7
4",INR 670,41 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0004,Janrath AC Seater 2+2,15:00,21:00,06h 00m,3.3,INR 670,36 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - AWD0022,Janrath AC Seater 2+3,15:00,21:01,06h 01m,3.3,INR 552,48 Seats available
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),,,,,,,,
https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,05:05,06h 40m,"4.6
441",INR 449,36 Seats available
https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Fasttrack Travels,A/C Seater/Sleeper (2+1),21:20,05:30,08h 10m,"4.5
219",499,19 Seats available
https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),23:25,05:45,06h 20m,"4.5
145",INR 899,30 Seats available
https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Laxmi holidays,VE A/C Sleeper (2+1),23:30,05:15,05h 45m,"4.4
144",664,30 Seats available
https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:00,02h 35m,"5.0
11",INR 135,35 Seats available
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,WBTC (CTC) KARUNAMOYEE - DURGAPUR - ASANSOL (AC Volvo) Banglashree Express - 135|15:10,Volvo AC Seater (2+2),15:10,18:25,03h 15m,"3.9
234",INR 350,18 Seats available
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:19,17:10,03h 51m,"4.4
156",INR 486,17 Seats available
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:45,17:45,04h 00m,"4.4
308",INR 486,23 Seats available
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,,,,,,,,
